state,player,mcts_distribution
"[[[1. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 1. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 1.]]]",-1,"[('0002', 0.058823529411764705), ('0003', 0.058823529411764705), ('0100', 0.058823529411764705), ('0102', 0.029411764705882353), ('0103', 0.029411764705882353), ('0200', 0.029411764705882353), ('0202', 0.23529411764705882), ('0203', 0.16176470588235295), ('0301', 0.3382352941176471)]"
"[[[1. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 1. 1. 1.]
  [0. 0. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 0. 1.]]]",-1,"[('0002', 0.2), ('0100', 0.2), ('0102', 0.2), ('0103', 0.2), ('0200', 0.2)]"
"[[[1. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 1.]]]",1,"[('0002', 0.018867924528301886), ('0003', 0.018867924528301886), ('0100', 0.018867924528301886), ('0102', 0.1320754716981132), ('0103', 0.16981132075471697), ('0200', 0.018867924528301886), ('0202', 0.16981132075471697), ('0203', 0.07547169811320754), ('0301', 0.18867924528301888), ('0302', 0.18867924528301888)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.06060606060606061), ('0002', 0.050505050505050504), ('0003', 0.020202020202020204), ('0100', 0.050505050505050504), ('0101', 0.020202020202020204), ('0102', 0.050505050505050504), ('0103', 0.12121212121212122), ('0200', 0.050505050505050504), ('0201', 0.08080808080808081), ('0202', 0.23232323232323232), ('0203', 0.1919191919191919), ('0302', 0.020202020202020204), ('0303', 0.030303030303030304)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.06060606060606061), ('0001', 0.04040404040404041), ('0002', 0.020202020202020204), ('0100', 0.04040404040404041), ('0101', 0.32323232323232326), ('0102', 0.06060606060606061), ('0103', 0.15151515151515152), ('0200', 0.18181818181818182), ('0203', 0.06060606060606061), ('0302', 0.020202020202020204), ('0303', 0.04040404040404041)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.020202020202020204), ('0001', 0.050505050505050504), ('0002', 0.030303030303030304), ('0003', 0.020202020202020204), ('0100', 0.06060606060606061), ('0101', 0.050505050505050504), ('0102', 0.08080808080808081), ('0103', 0.030303030303030304), ('0200', 0.020202020202020204), ('0201', 0.15151515151515152), ('0202', 0.030303030303030304), ('0203', 0.020202020202020204), ('0300', 0.21212121212121213), ('0302', 0.13131313131313133), ('0303', 0.09090909090909091)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.030303030303030304), ('0001', 0.0707070707070707), ('0002', 0.15151515151515152), ('0100', 0.050505050505050504), ('0102', 0.050505050505050504), ('0103', 0.030303030303030304), ('0200', 0.15151515151515152), ('0203', 0.15151515151515152), ('0302', 0.26262626262626265), ('0303', 0.050505050505050504)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.04040404040404041), ('0001', 0.020202020202020204), ('0002', 0.06060606060606061), ('0003', 0.2727272727272727), ('0100', 0.020202020202020204), ('0101', 0.020202020202020204), ('0102', 0.18181818181818182), ('0103', 0.18181818181818182), ('0200', 0.020202020202020204), ('0201', 0.04040404040404041), ('0203', 0.020202020202020204), ('0302', 0.020202020202020204), ('0303', 0.10101010101010101)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.06976744186046512), ('0002', 0.27906976744186046), ('0100', 0.16279069767441862), ('0102', 0.06976744186046512), ('0103', 0.06976744186046512), ('0200', 0.16279069767441862), ('0203', 0.06976744186046512), ('0303', 0.11627906976744186)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.09090909090909091), ('0003', 0.020202020202020204), ('0100', 0.04040404040404041), ('0101', 0.1111111111111111), ('0102', 0.09090909090909091), ('0103', 0.030303030303030304), ('0200', 0.08080808080808081), ('0201', 0.020202020202020204), ('0202', 0.030303030303030304), ('0203', 0.09090909090909091), ('0300', 0.04040404040404041), ('0301', 0.2727272727272727), ('0302', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0001', 0.020202020202020204), ('0002', 0.06060606060606061), ('0100', 0.050505050505050504), ('0101', 0.1111111111111111), ('0102', 0.06060606060606061), ('0103', 0.04040404040404041), ('0200', 0.1111111111111111), ('0201', 0.42424242424242425), ('0203', 0.020202020202020204), ('0302', 0.06060606060606061), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.17543859649122806), ('0001', 0.22807017543859648), ('0002', 0.017543859649122806), ('0100', 0.19298245614035087), ('0102', 0.017543859649122806), ('0103', 0.10526315789473684), ('0200', 0.10526315789473684), ('0203', 0.017543859649122806), ('0303', 0.14035087719298245)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 1. 1. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.16666666666666666), ('0100', 0.16666666666666666), ('0103', 0.16666666666666666), ('0200', 0.16666666666666666), ('0203', 0.16666666666666666), ('0303', 0.16666666666666666)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]]]",-1,"[('0000', 0.07692307692307693), ('0100', 0.07692307692307693), ('0102', 0.3076923076923077), ('0103', 0.23076923076923078), ('0200', 0.15384615384615385), ('0203', 0.07692307692307693), ('0303', 0.07692307692307693)]"
"[[[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.020202020202020204), ('0002', 0.08080808080808081), ('0003', 0.08080808080808081), ('0100', 0.0707070707070707), ('0102', 0.15151515151515152), ('0103', 0.09090909090909091), ('0200', 0.06060606060606061), ('0201', 0.12121212121212122), ('0202', 0.020202020202020204), ('0203', 0.050505050505050504), ('0300', 0.08080808080808081), ('0301', 0.06060606060606061), ('0302', 0.050505050505050504), ('0303', 0.06060606060606061)]"
"[[[1. 0. 1. 0.]
  [1. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 1. 1. 0.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]]",-1,"[('0103', 1.0), ('0200', 0.0), ('0303', 0.0)]"
"[[[0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [0. 1. 1. 0.]
  [0. 1. 1. 0.]]

 [[0. 1. 0. 1.]
  [0. 1. 1. 0.]
  [0. 0. 0. 1.]
  [1. 0. 0. 0.]]]",1,"[('0000', 0.4), ('0103', 0.2), ('0200', 0.2), ('0303', 0.2)]"
"[[[0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.0707070707070707), ('0002', 0.030303030303030304), ('0003', 0.0707070707070707), ('0100', 0.030303030303030304), ('0101', 0.18181818181818182), ('0102', 0.0707070707070707), ('0103', 0.030303030303030304), ('0200', 0.020202020202020204), ('0201', 0.16161616161616163), ('0202', 0.030303030303030304), ('0203', 0.1111111111111111), ('0300', 0.0707070707070707), ('0301', 0.030303030303030304), ('0302', 0.0707070707070707), ('0303', 0.020202020202020204)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.04040404040404041), ('0002', 0.15151515151515152), ('0003', 0.020202020202020204), ('0100', 0.020202020202020204), ('0103', 0.13131313131313133), ('0200', 0.020202020202020204), ('0201', 0.09090909090909091), ('0202', 0.0707070707070707), ('0203', 0.04040404040404041), ('0300', 0.1414141414141414), ('0301', 0.020202020202020204), ('0302', 0.1717171717171717), ('0303', 0.08080808080808081)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.04040404040404041), ('0001', 0.2222222222222222), ('0002', 0.0707070707070707), ('0003', 0.04040404040404041), ('0100', 0.050505050505050504), ('0101', 0.050505050505050504), ('0102', 0.050505050505050504), ('0103', 0.12121212121212122), ('0200', 0.04040404040404041), ('0201', 0.050505050505050504), ('0202', 0.06060606060606061), ('0203', 0.050505050505050504), ('0300', 0.020202020202020204), ('0301', 0.020202020202020204), ('0302', 0.09090909090909091), ('0303', 0.020202020202020204)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 1.]]

 [[1. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",1,"[('0002', 0.14285714285714285), ('0100', 0.14285714285714285), ('0103', 0.14285714285714285), ('0203', 0.5714285714285714)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 1.]]

 [[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",-1,"[('0000', 0.25), ('0002', 0.25), ('0100', 0.25), ('0103', 0.25), ('0203', 0.0)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 1. 0.]]]",1,"[('0000', 0.050505050505050504), ('0002', 0.08080808080808081), ('0003', 0.10101010101010101), ('0100', 0.0707070707070707), ('0103', 0.020202020202020204), ('0201', 0.18181818181818182), ('0202', 0.12121212121212122), ('0203', 0.1414141414141414), ('0301', 0.15151515151515152), ('0303', 0.08080808080808081)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0000', 0.050505050505050504), ('0002', 0.18181818181818182), ('0003', 0.09090909090909091), ('0100', 0.06060606060606061), ('0103', 0.10101010101010101), ('0201', 0.050505050505050504), ('0202', 0.06060606060606061), ('0203', 0.04040404040404041), ('0300', 0.2222222222222222), ('0301', 0.12121212121212122), ('0303', 0.020202020202020204)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 1. 1.]
  [0. 0. 0. 1.]]

 [[1. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",-1,"[('0002', 0.3333333333333333), ('0100', 0.3333333333333333), ('0103', 0.3333333333333333)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 1. 0.]]]",-1,"[('0000', 0.058823529411764705), ('0002', 0.014705882352941176), ('0003', 0.07352941176470588), ('0100', 0.22058823529411764), ('0103', 0.058823529411764705), ('0202', 0.014705882352941176), ('0203', 0.014705882352941176), ('0301', 0.45588235294117646), ('0303', 0.08823529411764706)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",1,"[('0000', 0.09090909090909091), ('0002', 0.09090909090909091), ('0003', 0.09090909090909091), ('0100', 0.18181818181818182), ('0103', 0.09090909090909091), ('0202', 0.18181818181818182), ('0203', 0.18181818181818182), ('0303', 0.09090909090909091)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",-1,"[('0000', 0.2), ('0002', 0.2), ('0003', 0.2), ('0100', 0.2), ('0103', 0.2), ('0203', 0.0), ('0303', 0.0)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [1. 1. 1. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [1. 1. 1. 0.]]]",1,"[('0000', 0.125), ('0002', 0.125), ('0100', 0.125), ('0103', 0.125), ('0203', 0.1875), ('0303', 0.3125)]"
"[[[0. 1. 0. 0.]
  [0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.050505050505050504), ('0002', 0.020202020202020204), ('0003', 0.08080808080808081), ('0100', 0.0707070707070707), ('0103', 0.09090909090909091), ('0200', 0.18181818181818182), ('0201', 0.12121212121212122), ('0202', 0.08080808080808081), ('0203', 0.030303030303030304), ('0300', 0.1414141414141414), ('0301', 0.08080808080808081), ('0303', 0.050505050505050504)]"
"[[[1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 1. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0001', 0.09090909090909091), ('0100', 0.09090909090909091), ('0101', 0.18181818181818182), ('0103', 0.09090909090909091), ('0201', 0.09090909090909091), ('0202', 0.18181818181818182), ('0203', 0.09090909090909091), ('0301', 0.09090909090909091), ('0303', 0.09090909090909091)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.020202020202020204), ('0001', 0.06060606060606061), ('0002', 0.0707070707070707), ('0003', 0.020202020202020204), ('0100', 0.020202020202020204), ('0101', 0.050505050505050504), ('0102', 0.10101010101010101), ('0103', 0.020202020202020204), ('0201', 0.09090909090909091), ('0202', 0.15151515151515152), ('0203', 0.020202020202020204), ('0300', 0.1414141414141414), ('0301', 0.020202020202020204), ('0302', 0.15151515151515152), ('0303', 0.06060606060606061)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 1. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.23076923076923078), ('0001', 0.09615384615384616), ('0100', 0.19230769230769232), ('0101', 0.1346153846153846), ('0103', 0.057692307692307696), ('0201', 0.038461538461538464), ('0202', 0.057692307692307696), ('0203', 0.057692307692307696), ('0301', 0.038461538461538464), ('0303', 0.09615384615384616)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.04938271604938271), ('0001', 0.12345679012345678), ('0002', 0.04938271604938271), ('0100', 0.14814814814814814), ('0101', 0.04938271604938271), ('0102', 0.32098765432098764), ('0103', 0.04938271604938271), ('0201', 0.012345679012345678), ('0202', 0.037037037037037035), ('0203', 0.08641975308641975), ('0301', 0.012345679012345678), ('0303', 0.06172839506172839)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.030303030303030304), ('0001', 0.10101010101010101), ('0002', 0.0707070707070707), ('0003', 0.0707070707070707), ('0100', 0.06060606060606061), ('0101', 0.08080808080808081), ('0102', 0.050505050505050504), ('0103', 0.06060606060606061), ('0200', 0.13131313131313133), ('0201', 0.08080808080808081), ('0202', 0.020202020202020204), ('0203', 0.0707070707070707), ('0300', 0.020202020202020204), ('0301', 0.020202020202020204), ('0302', 0.08080808080808081), ('0303', 0.050505050505050504)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0000', 0.030303030303030304), ('0001', 0.12121212121212122), ('0002', 0.10101010101010101), ('0003', 0.3333333333333333), ('0100', 0.050505050505050504), ('0101', 0.08080808080808081), ('0102', 0.08080808080808081), ('0103', 0.020202020202020204), ('0201', 0.020202020202020204), ('0202', 0.0707070707070707), ('0203', 0.050505050505050504), ('0301', 0.020202020202020204), ('0303', 0.020202020202020204)]"
"[[[0. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 0. 1.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",-1,"[('0000', 0.04054054054054054), ('0001', 0.0945945945945946), ('0002', 0.3783783783783784), ('0100', 0.06756756756756757), ('0101', 0.06756756756756757), ('0103', 0.04054054054054054), ('0201', 0.06756756756756757), ('0202', 0.04054054054054054), ('0203', 0.04054054054054054), ('0301', 0.04054054054054054), ('0303', 0.12162162162162163)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0000', 0.16161616161616163), ('0001', 0.020202020202020204), ('0002', 0.020202020202020204), ('0003', 0.15151515151515152), ('0100', 0.020202020202020204), ('0101', 0.10101010101010101), ('0102', 0.06060606060606061), ('0103', 0.020202020202020204), ('0201', 0.09090909090909091), ('0202', 0.06060606060606061), ('0203', 0.020202020202020204), ('0300', 0.1717171717171717), ('0301', 0.04040404040404041), ('0303', 0.06060606060606061)]"
"[[[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.06060606060606061), ('0001', 0.06060606060606061), ('0002', 0.18181818181818182), ('0003', 0.06060606060606061), ('0100', 0.020202020202020204), ('0101', 0.08080808080808081), ('0102', 0.020202020202020204), ('0103', 0.050505050505050504), ('0200', 0.10101010101010101), ('0201', 0.020202020202020204), ('0202', 0.08080808080808081), ('0203', 0.020202020202020204), ('0300', 0.0707070707070707), ('0301', 0.12121212121212122), ('0302', 0.020202020202020204), ('0303', 0.030303030303030304)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.030303030303030304), ('0001', 0.08080808080808081), ('0003', 0.030303030303030304), ('0101', 0.04040404040404041), ('0102', 0.04040404040404041), ('0103', 0.10101010101010101), ('0200', 0.1111111111111111), ('0201', 0.1414141414141414), ('0202', 0.12121212121212122), ('0203', 0.06060606060606061), ('0300', 0.0707070707070707), ('0301', 0.09090909090909091), ('0302', 0.0707070707070707), ('0303', 0.010101010101010102)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]]",1,"[('0000', 0.04040404040404041), ('0001', 0.15151515151515152), ('0003', 0.010101010101010102), ('0101', 0.10101010101010101), ('0102', 0.24242424242424243), ('0103', 0.08080808080808081), ('0202', 0.06060606060606061), ('0203', 0.010101010101010102), ('0300', 0.050505050505050504), ('0301', 0.050505050505050504), ('0302', 0.08080808080808081), ('0303', 0.12121212121212122)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.020202020202020204), ('0001', 0.0707070707070707), ('0003', 0.020202020202020204), ('0101', 0.050505050505050504), ('0102', 0.15151515151515152), ('0103', 0.15151515151515152), ('0200', 0.16161616161616163), ('0202', 0.08080808080808081), ('0203', 0.020202020202020204), ('0300', 0.10101010101010101), ('0301', 0.09090909090909091), ('0302', 0.020202020202020204), ('0303', 0.06060606060606061)]"
"[[[1. 0. 0. 0.]
  [0. 0. 1. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]]

 [[0. 0. 1. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 1. 0.]]]",1,"[('0001', 1.0), ('0100', 0.0), ('0103', 0.0), ('0201', 0.0), ('0202', 0.0), ('0203', 0.0), ('0301', 0.0), ('0303', 0.0)]"
"[[[0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.05555555555555555), ('0001', 0.05555555555555555), ('0003', 0.05555555555555555), ('0101', 0.16666666666666666), ('0103', 0.05555555555555555), ('0202', 0.05555555555555555), ('0203', 0.16666666666666666), ('0300', 0.05555555555555555), ('0301', 0.2222222222222222), ('0302', 0.05555555555555555), ('0303', 0.05555555555555555)]"
"[[[0. 0. 1. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]
  [0. 0. 0. 0.]]]",-1,"[('0000', 0.050505050505050504), ('0001', 0.050505050505050504), ('0003', 0.04040404040404041), ('0100', 0.1414141414141414), ('0101', 0.1111111111111111), ('0102', 0.020202020202020204), ('0103', 0.12121212121212122), ('0200', 0.10101010101010101), ('0201', 0.04040404040404041), ('0202', 0.09090909090909091), ('0203', 0.0707070707070707), ('0300', 0.050505050505050504), ('0301', 0.050505050505050504), ('0302', 0.04040404040404041), ('0303', 0.020202020202020204)]"
"[[[1. 0. 1. 0.]
  [0. 0. 1. 1.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 1. 1. 0.]]]",1,"[('0001', 0.1), ('0003', 0.1), ('0101', 0.1), ('0202', 0.1), ('0203', 0.5), ('0303', 0.1)]"
"[[[1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 1. 0.]]]",1,"[('0001', 0.16666666666666666), ('0003', 0.16666666666666666), ('0101', 0.16666666666666666), ('0103', 0.16666666666666666), ('0202', 0.16666666666666666), ('0203', 0.16666666666666666), ('0300', 0.0), ('0303', 0.0)]"
"[[[1. 1. 1. 0.]
  [0. 0. 1. 1.]
  [0. 1. 0. 1.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 1. 0. 0.]
  [1. 0. 1. 0.]
  [1. 1. 1. 0.]]]",1,"[('0003', 1.0), ('0303', 0.0)]"
"[[[0. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 0.]]]",1,"[('0000', 0.14285714285714285), ('0001', 0.14285714285714285), ('0003', 0.14285714285714285), ('0101', 0.14285714285714285), ('0103', 0.14285714285714285), ('0202', 0.14285714285714285), ('0203', 0.14285714285714285), ('0300', 0.0), ('0302', 0.0), ('0303', 0.0)]"
"[[[1. 0. 1. 0.]
  [0. 0. 1. 0.]
  [0. 1. 0. 0.]
  [0. 0. 0. 0.]]

 [[0. 0. 0. 0.]
  [1. 0. 0. 0.]
  [1. 0. 0. 0.]
  [0. 1. 0. 0.]]]",-1,"[('0001', 0.0625), ('0003', 0.0625), ('0101', 0.0625), ('0103', 0.125), ('0202', 0.0625), ('0203', 0.0625), ('0300', 0.0625), ('0302', 0.4375), ('0303', 0.0625)]"
